Station Name,Date/Time (LST),Year,Month,Day,Time (LST),Temp,Dew Point,Rel_H,Wind Dir,Wind Spd,Solar Radiation,,,ta,rh,dpT,ws,gws,wd,rsds,,dta,dws,drh
OTTAWA INTL A,2024-07-12 1:00,2024,7,12,1:00,19.5,19.5,100,20,6,1.44188325,,,20.3562,91.98731667,19.0356,0.033333333,0.466666667,167.85,,,0.8562,1.633333334,8.01268333
OTTAWA INTL A,2024-07-12 2:00,2024,7,12,2:00,19.4,19.4,100,18,8,1.72675255,,,20.28108333,92.53155,19.05588333,0.075,0.608333333,156.85,,,0.88108333,2.147222222,7.46845
OTTAWA INTL A,2024-07-12 3:00,2024,7,12,3:00,19.2,19.2,100,22,8,1.751626517,,,20.07718333,93.62625,19.0423,0.325,1.05,181.2666667,,,0.87718333,1.897222222,6.37375
OTTAWA INTL A,2024-07-12 4:00,2024,7,12,4:00,19,19,100,19,4,1.658423117,,,19.9355,93.7464,18.92226667,0.041666667,0.35,193.6166667,,,0.9355,1.069444444,6.2536
OTTAWA INTL A,2024-07-12 5:00,2024,7,12,5:00,18.9,18.9,100,16,7,8.162814717,,,19.87513333,94.2702,18.95158333,0.033333333,0.216666667,153.4166667,,,0.97513333,1.911111111,5.7298
OTTAWA INTL A,2024-07-12 6:00,2024,7,12,6:00,19.4,19.4,100,16,10,62.15969668,,,19.961,94.8167,19.12975,0.025,0.375,135.9333333,,,0.561,2.752777778,5.1833
OTTAWA INTL A,2024-07-12 7:00,2024,7,12,7:00,21.2,21.2,100,20,8,143.352608,,,20.6301,92.97935,19.4776,0.308333333,1.066666667,162.05,,,0.5699,1.913888889,7.02065
OTTAWA INTL A,2024-07-12 8:00,2024,7,12,8:00,22,22,100,24,4,266.0592695,,,21.93125,87.5044,19.78228333,0.108333333,0.616666667,200.0166667,,,0.06875,1.002777778,12.4956
OTTAWA INTL A,2024-07-12 9:00,2024,7,12,9:00,24.2,20.9,81,19,5,596.474204,,,24.73628333,76.4079,20.31608333,0.433333333,1.325,174.9333333,,,0.53628333,0.955555556,4.5921
OTTAWA INTL A,2024-07-12 10:00,2024,7,12,10:00,24.1,20.6,81,18,8,803.8260062,,,26.2087,67.43646667,19.71483333,0.516666667,1.508333333,209.8666667,,,2.1087,1.705555555,13.56353333
OTTAWA INTL A,2024-07-12 11:00,2024,7,12,11:00,25.7,20.1,70,23,7,277.2529205,,,26.1383,68.86493333,19.97193333,0.25,0.9,204.55,,,0.4383,1.694444444,1.13506667
OTTAWA INTL A,2024-07-12 12:00,2024,7,12,12:00,26.5,20.1,68,21,5,478.9123522,,,27.1188,65.02558333,19.98096667,0.508333333,1.3,147.5,,,0.6188,0.880555556,2.97441667
OTTAWA INTL A,2024-07-12 13:00,2024,7,12,13:00,26.2,20.2,69,22,8,518.0741108,,,26.58835,67.42481667,20.07923333,0.966666667,1.991666667,126.2333333,,,0.38835,1.255555555,1.57518333
OTTAWA INTL A,2024-07-12 14:00,2024,7,12,14:00,26.3,21.2,73,18,10,545.5843278,,,27.44555,65.21931667,20.35166667,1.641666667,2.875,114.4666667,,,1.14555,1.136111111,7.78068333
OTTAWA INTL A,2024-07-12 15:00,2024,7,12,15:00,26.8,20.5,68,17,11,233.07898,,,26.94188333,66.1077,20.09868333,1.658333333,2.95,129.5333333,,,0.14188333,1.397222223,1.8923
OTTAWA INTL A,2024-07-12 16:00,2024,7,12,16:00,26.4,20.6,70,18,15,309.3366067,,,27.25748333,64.19733333,19.91858333,1.05,2.316666667,166.8,,,0.85748333,3.116666667,5.80266667
OTTAWA INTL A,2024-07-12 17:00,2024,7,12,17:00,26.6,21.3,72,18,9,455.8569873,,,28.73306667,59.586,20.1037,1.258333333,2.466666667,171.6666667,,,2.13306667,1.241666667,12.414
OTTAWA INTL A,2024-07-12 18:00,2024,7,12,18:00,26.8,21.2,71,18,13,212.4312518,,,27.84018333,61.57718333,19.79846667,1.083333333,2.241666667,170.3166667,,,1.04018333,2.527777778,9.42281667
OTTAWA INTL A,2024-07-12 19:00,2024,7,12,19:00,25.5,21.2,77,19,14,109.9371352,,,26.84573333,67.67885,20.35598333,0.841666667,1.825,148.8166667,,,1.34573333,3.047222222,9.32115
OTTAWA INTL A,2024-07-12 20:00,2024,7,12,20:00,21.9,21.7,99,16,14,15.7939564,,,25.62853333,73.08483333,20.46918333,1.075,2.258333333,164.2833333,,,3.72853333,2.813888889,25.91516667
OTTAWA INTL A,2024-07-12 21:00,2024,7,12,21:00,22.3,22.3,100,19,7,1.902317733,,,22.37885,87.7735,20.27206667,0.35,0.8,126.1833333,,,0.07885,1.594444444,12.2265
OTTAWA INTL A,2024-07-12 22:00,2024,7,12,22:00,21.7,21.5,99,19,8,1.309524233,,,22.63911667,87.01958333,20.38253333,0.016666667,0.191666667,139.0666667,,,0.93911667,2.205555555,11.98041667
OTTAWA INTL A,2024-07-12 23:00,2024,7,12,23:00,21.1,20.6,97,19,7,1.812466367,,,23.23998333,81.01116667,19.8234,0.466666667,1.416666667,165.85,,,2.13998333,1.477777777,15.98883333
OTTAWA INTL A,2024-07-13 0:00,2024,7,13,0:00,20.6,20,97,21,8,1.6886853,,,22.39488333,82.21201667,19.23655,0.325,1.158333333,166.6833333,,,1.79488333,1.897222222,14.78798333
OTTAWA INTL A,2024-07-13 1:00,2024,7,13,1:00,20.2,20.2,100,19,9,1.6901869,,,22.16678333,81.93365,18.95825,0.175,0.808333333,165.7166667,,,1.96678333,2.325,18.06635
OTTAWA INTL A,2024-07-13 2:00,2024,7,13,2:00,20,20,100,20,11,1.681158017,,,21.70383333,83.90263333,18.88716667,0.466666667,1.241666667,159.95,,,1.70383333,2.588888889,16.09736667
OTTAWA INTL A,2024-07-13 3:00,2024,7,13,3:00,20,20,100,23,8,1.704470417,,,21.46156667,84.73355,18.8076,0.708333333,1.741666667,168.3333333,,,1.46156667,1.513888889,15.26645
OTTAWA INTL A,2024-07-13 4:00,2024,7,13,4:00,20.4,20.4,100,31,22,2.651525983,,,21.17665,86.91663333,18.92906667,1.383333333,3.108333333,225.2166667,,,0.77665,4.727777778,13.08336667
OTTAWA INTL A,2024-07-13 5:00,2024,7,13,5:00,19.7,19.7,100,31,8,2.1722719,,,20.18933333,92.72841667,18.99888333,0.616666667,1.491666667,310.3333333,,,0.48933333,1.605555555,7.27158333
OTTAWA INTL A,2024-07-13 6:00,2024,7,13,6:00,19.6,19.6,100,19,4,19.36147012,,,20.28333333,91.83891667,18.9372,0.025,0.266666667,284.55,,,0.68333333,1.086111111,8.16108333
OTTAWA INTL A,2024-07-13 7:00,2024,7,13,7:00,20.5,20.5,100,24,10,173.3137681,,,20.92038333,88.8942,19.0402,0.275,0.95,222.4333333,,,0.42038333,2.502777778,11.1058
OTTAWA INTL A,2024-07-13 8:00,2024,7,13,8:00,21.8,21,95,24,8,338.0205787,,,22.21371667,83.66293333,19.33301667,0.25,1.058333333,287.9,,,0.41371667,1.972222222,11.33706667
OTTAWA INTL A,2024-07-13 9:00,2024,7,13,9:00,23.7,18.5,72,28,9,595.9469572,,,24.31238333,74.04018333,19.39888333,0.358333333,1.291666667,276.6833333,,,0.61238333,2.141666667,2.04018333
OTTAWA INTL A,2024-07-13 10:00,2024,7,13,10:00,25.3,19.2,68,25,10,733.9451728,,,25.7319,68.34091667,19.47655,0.741666667,1.866666667,265.3333333,,,0.4319,2.036111111,0.34091667
OTTAWA INTL A,2024-07-13 11:00,2024,7,13,11:00,26.1,18.1,61,26,9,824.9177917,,,26.85388333,61.93608333,18.95476667,0.908333333,1.916666667,261.9166667,,,0.75388333,1.591666667,0.93608333
OTTAWA INTL A,2024-07-13 12:00,2024,7,13,12:00,27.5,17.6,54,24,12,906.5950205,,,27.77648333,56.44918333,18.3021,1.208333333,2.483333333,252,,,0.27648333,2.125,2.44918333
OTTAWA INTL A,2024-07-13 13:00,2024,7,13,13:00,28.1,17.8,53,25,16,882.9720782,,,28.15943333,54.01835,17.99036667,1.991666667,3.483333333,261.0666667,,,0.05943333,2.452777777,1.01835
OTTAWA INTL A,2024-07-13 14:00,2024,7,13,14:00,28.5,16.6,48,26,9,846.4699103,,,28.75141667,48.53731667,16.8283,1.716666667,3.175,255.8333333,,,0.25141667,0.783333333,0.53731667
OTTAWA INTL A,2024-07-13 15:00,2024,7,13,15:00,28.8,17.2,49,28,13,757.0548612,,,28.81821667,49.10328333,17.06595,1.991666667,3.483333333,277.1666667,,,0.01821667,1.619444444,0.10328333
OTTAWA INTL A,2024-07-13 16:00,2024,7,13,16:00,28.9,17.6,50,26,9,609.940095,,,29.03233333,48.7298,17.15766667,1.958333333,3.35,277.3333333,,,0.13233333,0.541666667,1.2702
OTTAWA INTL A,2024-07-13 17:00,2024,7,13,17:00,28.6,18.5,53,25,6,461.3399443,,,29.12921667,48.89395,17.30331667,1.725,3.058333333,277.4333333,,,0.52921667,0.058333333,4.10605
OTTAWA INTL A,2024-07-13 18:00,2024,7,13,18:00,27.8,19.1,59,26,9,291.447593,,,28.98721667,49.48176667,17.36358333,1.1,2.175,273.2,,,1.18721667,1.4,9.51823333
OTTAWA INTL A,2024-07-13 19:00,2024,7,13,19:00,25.9,18.8,64,22,7,120.9524814,,,28.33465,50.85801667,17.20111667,0.533333333,1.591666667,264.7666667,,,2.43465,1.411111111,13.14198333
OTTAWA INTL A,2024-07-13 20:00,2024,7,13,20:00,25.1,17.1,60,23,7,19.86087517,,,26.67623333,54.40376667,16.72643333,0.083333333,0.525,257.7833333,,,1.57623333,1.861111111,5.59623333
OTTAWA INTL A,2024-07-13 21:00,2024,7,13,21:00,23.1,18.4,75,19,12,1.867168283,,,25.20245,59.37406667,16.73118333,0.025,0.091666667,223.0833333,,,2.10245,3.308333333,15.62593333
OTTAWA INTL A,2024-07-13 22:00,2024,7,13,22:00,21.7,20.5,93,22,7,2.062340317,,,25.2797,60.25463333,17.03848333,0.233333333,0.791666667,183.6333333,,,3.5797,1.711111111,32.74536667
OTTAWA INTL A,2024-07-13 23:00,2024,7,13,23:00,20.8,20.7,99,21,7,2.2575725,,,24.01998333,68.92023333,17.9764,0.683333333,1.683333333,185.3,,,3.21998333,1.261111111,30.07976667
OTTAWA INTL A,2024-07-14 0:00,2024,7,14,0:00,19.4,19.4,100,22,9,1.92371885,,,23.3165,71.4138,17.87246667,0.358333333,1.075,232.25,,,3.9165,2.141666667,28.5862
OTTAWA INTL A,2024-07-14 1:00,2024,7,14,1:00,19.5,19.5,100,23,11,1.634249033,,,22.25731667,75.67361667,17.77713333,0.433333333,0.958333333,194.5166667,,,2.75731667,2.622222223,24.32638333
OTTAWA INTL A,2024-07-14 2:00,2024,7,14,2:00,19.2,19.2,100,22,10,1.7634012,,,22.09896667,77.26773333,17.95325,0.358333333,0.966666667,226.1833333,,,2.89896667,2.419444445,22.73226667
OTTAWA INTL A,2024-07-14 3:00,2024,7,14,3:00,18.3,18.3,100,19,11,1.737110433,,,21.3011,80.4672,17.82473333,0.1,0.7,268.9,,,3.0011,2.955555556,19.5328
OTTAWA INTL A,2024-07-14 4:00,2024,7,14,4:00,18,18,100,21,7,1.7906703,,,20.52646667,83.61518333,17.67793333,0.008333333,0.175,259.3166667,,,2.52646667,1.936111111,16.38481667
OTTAWA INTL A,2024-07-14 5:00,2024,7,14,5:00,17.6,17.6,100,22,8,10.80879782,,,19.95096667,85.54021667,17.47528333,0.025,0.208333333,166.0333333,,,2.35096667,2.197222222,14.45978333
OTTAWA INTL A,2024-07-14 6:00,2024,7,14,6:00,18.6,18.6,100,20,9,93.4216601,,,20.09896667,84.1396,17.35658333,0.166666667,0.683333333,189.6166667,,,1.49896667,2.333333333,15.8604
OTTAWA INTL A,2024-07-14 7:00,2024,7,14,7:00,20.9,19.9,94,23,8,254.6332975,,,21.76218333,78.13803333,17.80025,0.291666667,1.191666667,214.7333333,,,0.86218333,1.930555555,15.86196667
OTTAWA INTL A,2024-07-14 8:00,2024,7,14,8:00,23.7,18.7,73,24,10,422.7675352,,,23.621,70.42076667,17.93745,0.75,2.025,230.8333333,,,0.079,2.027777778,2.57923333
OTTAWA INTL A,2024-07-14 9:00,2024,7,14,9:00,25.5,19.6,69,25,9,581.9043345,,,25.51238333,61.44968333,17.56351667,1.133333333,2.408333333,241.1,,,0.01238333,1.366666667,7.55031667
OTTAWA INTL A,2024-07-14 10:00,2024,7,14,10:00,27,20,65,22,10,735.8699455,,,26.7449,58.52315,17.95198333,1.333333333,2.541666667,260.0666667,,,0.2551,1.444444445,6.47685
OTTAWA INTL A,2024-07-14 11:00,2024,7,14,11:00,27.9,18.9,58,22,14,822.4370948,,,28.07325,53.24415,17.67548333,1.35,2.8,242.2666667,,,0.17325,2.538888889,4.75585
OTTAWA INTL A,2024-07-14 12:00,2024,7,14,12:00,28.5,17.1,50,25,17,869.6762675,,,28.59873333,50.6546,17.37128333,1.933333333,3.533333333,256.55,,,0.09873333,2.788888889,0.6546
OTTAWA INTL A,2024-07-14 13:00,2024,7,14,13:00,29,18.3,52,21,17,886.2164632,,,29.54988333,48.9364,17.69758333,1.608333333,3.1,246.15,,,0.54988333,3.113888889,3.0636
OTTAWA INTL A,2024-07-14 14:00,2024,7,14,14:00,29.7,19.9,55,24,14,591.1605352,,,29.90458333,49.2068,18.10796667,1.283333333,2.725,206.4333333,,,0.20458333,2.605555556,5.7932
OTTAWA INTL A,2024-07-14 15:00,2024,7,14,15:00,29.7,19.7,55,17,13,498.2081833,,,30.06758333,49.05558333,18.19195,1.383333333,2.583333333,198.85,,,0.36758333,2.227777778,5.94441667
OTTAWA INTL A,2024-07-14 16:00,2024,7,14,16:00,29.2,19.8,56,20,17,404.9048143,,,30.1312,48.16046667,17.97421667,1.716666667,3.266666667,203.3,,,0.9312,3.005555555,7.83953333
OTTAWA INTL A,2024-07-14 17:00,2024,7,14,17:00,28.1,19.4,59,22,23,413.6878097,,,29.9217,49.839,18.33351667,2.4,4.458333333,198.8166667,,,1.8217,3.988888889,9.161
OTTAWA INTL A,2024-07-14 18:00,2024,7,14,18:00,26.8,19,62,19,15,194.5818795,,,28.76131667,55.48586667,18.98035,2.216666667,4.05,186.6166667,,,1.96131667,1.95,6.51413333
OTTAWA INTL A,2024-07-14 19:00,2024,7,14,19:00,25.4,17.6,61,19,15,67.78759977,,,27.56953333,58.19396667,18.63723333,2.241666667,4,179.2333333,,,2.16953333,1.925,2.80603333
OTTAWA INTL A,2024-07-14 20:00,2024,7,14,20:00,24,17.1,65,18,12,11.94877047,,,26.30595,58.58888333,17.56126667,1.733333333,3.158333333,166.3,,,2.30595,1.6,6.41111667
OTTAWA INTL A,2024-07-14 21:00,2024,7,14,21:00,23.4,17.5,69,20,8,2.099616367,,,25.49233333,56.843,16.32611667,1.266666667,2.441666667,163.5333333,,,2.09233333,0.955555555,12.157
OTTAWA INTL A,2024-07-14 22:00,2024,7,14,22:00,23.4,17.6,70,19,9,1.653535967,,,25.06955,58.3904,16.35126667,1.8,3.408333333,176.2,,,1.66955,0.7,11.6096
OTTAWA INTL A,2024-07-14 23:00,2024,7,14,23:00,22.9,19.1,79,21,14,1.778877033,,,24.52826667,64.9218,17.51125,0.775,1.933333333,204.3,,,1.62826667,3.113888889,14.0782
OTTAWA INTL A,2024-07-15 0:00,2024,7,15,0:00,22.2,20.2,89,21,10,1.957256317,,,23.81443333,71.58511667,18.3881,0.5,1.658333333,209.6666667,,,1.61443333,2.277777778,17.41488333
OTTAWA INTL A,2024-07-15 1:00,2024,7,15,1:00,21.9,21.6,98,23,11,1.740134533,,,23.2857,77.05186667,19.06033333,0.725,1.933333333,196.65,,,1.3857,2.330555556,20.94813333
OTTAWA INTL A,2024-07-15 2:00,2024,7,15,2:00,22.2,21.8,98,23,13,1.655343083,,,23.12808333,80.29666667,19.57076667,0.75,1.891666667,233.9166667,,,0.92808333,2.861111111,17.70333333
OTTAWA INTL A,2024-07-15 3:00,2024,7,15,3:00,21.3,21.3,100,25,6,1.8258755,,,22.47071667,84.34833333,19.72348333,0.691666667,1.683333333,252.5,,,1.17071667,0.975,15.65166667
OTTAWA INTL A,2024-07-15 4:00,2024,7,15,4:00,20.7,20.7,100,21,11,1.655920433,,,22.39553333,85.23181667,19.81878333,0.941666667,2.191666667,241.75,,,1.69553333,2.113888889,14.76818333
OTTAWA INTL A,2024-07-15 5:00,2024,7,15,5:00,20.3,20.3,100,21,6,11.49430167,,,22.1322,86.76533333,19.84765,0.983333333,2.158333333,256.8833333,,,1.8322,0.683333334,13.23466667
OTTAWA INTL A,2024-07-15 6:00,2024,7,15,6:00,21.4,21.4,100,24,6,111.98698,,,22.23261667,87.04551667,19.99616667,0.608333333,1.541666667,267.35,,,0.83261667,1.058333334,12.95448333
OTTAWA INTL A,2024-07-15 7:00,2024,7,15,7:00,23.1,22.3,95,25,8,264.6892093,,,23.76586667,80.82821667,20.298,0.991666667,2.1,253.5166667,,,0.66586667,1.230555555,14.17178333
OTTAWA INTL A,2024-07-15 8:00,2024,7,15,8:00,24.9,22,84,24,9,404.8172772,,,24.78135,77.0087,20.50008333,1.375,2.641666667,264.2666667,,,0.11865,1.125,6.9913
OTTAWA INTL A,2024-07-15 9:00,2024,7,15,9:00,25.5,21.4,78,25,10,519.9075752,,,25.58668333,73.5726,20.5359,1.641666667,2.816666667,257.7166667,,,0.08668333,1.136111111,4.4274
OTTAWA INTL A,2024-07-15 10:00,2024,7,15,10:00,26.8,21.5,72,24,14,517.6294088,,,26.7217,69.06766667,20.59631667,1.683333333,3.275,247.1666667,,,0.0783,2.205555556,2.93233333
OTTAWA INTL A,2024-07-15 11:00,2024,7,15,11:00,28,22.2,70,20,18,655.9294113,,,28.19836667,64.47171667,20.87345,1.016666667,2.325,233.7166667,,,0.19836667,3.983333333,5.52828333
OTTAWA INTL A,2024-07-15 12:00,2024,7,15,12:00,28.2,22.2,69,20,12,758.3406173,,,29.33085,61.65253333,21.21586667,1.708333333,3.366666667,211.3,,,1.13085,1.625,7.34746667
OTTAWA INTL A,2024-07-15 13:00,2024,7,15,13:00,29.6,22.2,64,22,16,616.4347253,,,29.59493333,60.97366667,21.28716667,1.608333333,2.975,245.6833333,,,0.00506667,2.836111111,3.02633333
OTTAWA INTL A,2024-07-15 14:00,2024,7,15,14:00,30.2,22.2,62,23,17,569.5448988,,,30.30271667,58.99578333,21.41256667,1.783333333,3.175,189.7166667,,,0.10271667,2.938888889,3.00421667
OTTAWA INTL A,2024-07-15 15:00,2024,7,15,15:00,29.8,22.2,63,21,13,409.9549143,,,30.53403333,58.42723333,21.47016667,1.675,3.15,214.5166667,,,0.73403333,1.936111111,4.57276667
OTTAWA INTL A,2024-07-15 16:00,2024,7,15,16:00,28.5,23.8,75,15,16,265.468843,,,30.23951667,59.24988333,21.42253333,1.675,3.058333333,175.1666667,,,1.73951667,2.769444444,15.75011667
OTTAWA INTL A,2024-07-15 17:00,2024,7,15,17:00,23.4,19.9,80,30,43,46.74945852,,,27.07731667,71.08543333,21.2013,2.385,4.126666667,221.9166667,,,3.67731667,9.559444444,8.91456667
OTTAWA INTL A,2024-07-15 18:00,2024,7,15,18:00,21.1,21.1,100,31,9,15.04457768,,,20.78518333,92.4161,19.53465,1.5,2.616666667,273.9666667,,,0.31481667,1,7.5839
OTTAWA INTL A,2024-07-15 19:00,2024,7,15,19:00,21.1,21.1,100,13,9,34.72631038,,,20.9908,93.11751667,19.86163333,0.483333333,1.075,164.2833333,,,0.1092,2.016666667,6.88248333
OTTAWA INTL A,2024-07-15 20:00,2024,7,15,20:00,20.6,20.6,100,11,8,11.0345026,,,21.0805,94.2781,20.15073333,1.325,2.216666667,129.65,,,0.4805,0.897222222,5.7219
OTTAWA INTL A,2024-07-15 21:00,2024,7,15,21:00,20.6,20.6,100,26,5,1.63228825,,,20.73265,94.13661667,19.78118333,0.083333333,0.441666667,193,,,0.13265,1.305555556,5.86338333
OTTAWA INTL A,2024-07-15 22:00,2024,7,15,22:00,20.1,20.1,100,12,10,1.8044053,,,20.63901667,94.67588333,19.78021667,0.116666667,0.491666667,249.7166667,,,0.53901667,2.661111111,5.32411667
OTTAWA INTL A,2024-07-15 23:00,2024,7,15,23:00,20.1,20.1,100,16,12,1.542262917,,,20.35128333,96.33945,19.77513333,0.508333333,1.208333333,102.1,,,0.25128333,2.825,3.66055
OTTAWA INTL A,2024-07-16 0:00,2024,7,16,0:00,19.5,19.5,100,18,4,1.664915983,,,20.18686667,96.60163333,19.65491667,0.541666667,1.408333333,152.8333333,,,0.68686667,0.569444444,3.39836667
OTTAWA INTL A,2024-07-16 1:00,2024,7,16,1:00,19.4,19.4,100,19,8,1.6770975,,,20.11213333,96.20498333,19.51415,0.15,0.783333333,168.1333333,,,0.71213333,2.072222222,3.79501667
OTTAWA INTL A,2024-07-16 2:00,2024,7,16,2:00,19.5,19.5,100,23,5,1.454012933,,,20.00058333,96.43996667,19.44233333,0.025,0.283333333,192.1833333,,,0.50058333,1.363888889,3.56003333
OTTAWA INTL A,2024-07-16 3:00,2024,7,16,3:00,19.8,19.8,100,22,8,1.370681633,,,20.28873333,94.52593333,19.40521667,0.175,0.908333333,199.3,,,0.48873333,2.047222222,5.47406667
OTTAWA INTL A,2024-07-16 4:00,2024,7,16,4:00,19.3,19.3,100,21,10,1.561713917,,,20.4814,93.3825,19.40081667,0.25,0.991666667,233.0833333,,,1.1814,2.527777778,6.6175
OTTAWA INTL A,2024-07-16 5:00,2024,7,16,5:00,19.3,19.3,100,22,9,9.819263567,,,20.37555,93.59553333,19.33355,0.583333333,1.641666667,199.15,,,1.07555,1.916666667,6.40446667
OTTAWA INTL A,2024-07-16 6:00,2024,7,16,6:00,20.1,20.1,100,19,9,105.8228483,,,20.92318333,91.57325,19.52411667,0.675,1.65,203.8166667,,,0.82318333,1.825,8.42675
OTTAWA INTL A,2024-07-16 7:00,2024,7,16,7:00,21.7,21.7,100,19,13,239.1132137,,,21.72528333,89.06223333,19.86596667,1.291666667,2.325,166.55,,,0.02528333,2.319444444,10.93776667
OTTAWA INTL A,2024-07-16 8:00,2024,7,16,8:00,22.4,22.4,100,18,11,308.0757287,,,23.32325,84.03695,20.4982,0.975,1.983333333,178.5666667,,,0.92325,2.080555556,15.96305
OTTAWA INTL A,2024-07-16 9:00,2024,7,16,9:00,24.1,23.9,98,19,10,363.9513703,,,23.97198333,82.37823333,20.80958333,1.1,2.2,169.6666667,,,0.12801667,1.677777778,15.62176667
OTTAWA INTL A,2024-07-16 10:00,2024,7,16,10:00,24,23.9,99,21,9,340.3511335,,,24.77421667,80.42766667,21.20151667,1.508333333,2.7,174.65,,,0.77421667,0.991666667,18.57233333
OTTAWA INTL A,2024-07-16 11:00,2024,7,16,11:00,24.7,24,95,16,6,210.3782768,,,25.04911667,80.67415,21.51953333,0.766666667,1.85,173.6666667,,,0.34911667,0.9,14.32585
OTTAWA INTL A,2024-07-16 12:00,2024,7,16,12:00,25.3,23.4,89,20,8,120.769223,,,24.90896667,82.54825,21.75788333,0.9,1.808333333,142.1666667,,,0.39103333,1.322222222,6.45175
OTTAWA INTL A,2024-07-16 13:00,2024,7,16,13:00,24.7,23.9,95,19,4,98.92657005,,,25.23726667,82.0716,21.98436667,1.008333333,1.983333333,172.9333333,,,0.53726667,0.102777778,12.9284
OTTAWA INTL A,2024-07-16 14:00,2024,7,16,14:00,24.9,24.6,98,24,8,187.6943186,,,25.85771667,80.36313333,22.2398,0.683333333,1.725,187.8333333,,,0.95771667,1.538888889,17.63686667
OTTAWA INTL A,2024-07-16 15:00,2024,7,16,15:00,24.6,23.9,96,21,6,133.2222686,,,25.07128333,85.10715,22.41478333,0.558333333,1.408333333,256.1166667,,,0.47128333,1.108333334,10.89285
OTTAWA INTL A,2024-07-16 16:00,2024,7,16,16:00,25.1,22.9,87,27,9,102.415659,,,24.69415,87.25671667,22.44923333,0.641666667,1.425,237.4666667,,,0.40585,1.858333333,0.25671667
OTTAWA INTL A,2024-07-16 17:00,2024,7,16,17:00,25.6,23.6,89,22,8,143.0455971,,,24.43218333,89.3465,22.59301667,0.258333333,0.858333333,236.8833333,,,1.16781667,1.963888889,0.3465
OTTAWA INTL A,2024-07-16 18:00,2024,7,16,18:00,25.7,22.7,83,26,10,259.1764833,,,26.193,79.8891,22.46163333,0.891666667,1.766666667,266.95,,,0.493,1.886111111,3.1109
OTTAWA INTL A,2024-07-16 19:00,2024,7,16,19:00,24.8,23.4,92,24,8,102.7067878,,,25.69115,81.58405,22.32883333,0.491666667,1.283333333,264.9166667,,,0.89115,1.730555555,10.41595
OTTAWA INTL A,2024-07-16 20:00,2024,7,16,20:00,23.7,20.9,84,21,10,15.27459598,,,25.02555,82.48208333,21.85818333,0.325,1.15,243.0333333,,,1.32555,2.452777778,1.51791667
OTTAWA INTL A,2024-07-16 21:00,2024,7,16,21:00,23.1,21.5,90,21,10,1.671776267,,,24.58508333,79.81871667,20.88631667,0.475,1.475,169.3,,,1.48508333,2.302777778,10.18128333
OTTAWA INTL A,2024-07-16 22:00,2024,7,16,22:00,23.2,22.1,94,21,18,1.622356083,,,24.27018333,77.64228333,20.13775,0.625,1.841666667,218.5833333,,,1.07018333,4.375,16.35771667
OTTAWA INTL A,2024-07-16 23:00,2024,7,16,23:00,22.7,22.7,100,20,17,1.941433683,,,23.72395,82.81125,20.65041667,1.108333333,2.766666667,204.4166667,,,1.02395,3.613888889,17.18875
OTTAWA INTL A,2024-07-17 0:00,2024,7,17,0:00,21.9,21.9,100,21,13,1.786395617,,,23.11805,86.28746667,20.72756667,1.15,2.741666667,211.4333333,,,1.21805,2.461111111,13.71253333
OTTAWA INTL A,2024-07-17 1:00,2024,7,17,1:00,21.5,21.5,100,22,18,1.755712267,,,22.58226667,87.96266667,20.51301667,1.15,2.625,227.5666667,,,1.08226667,3.85,12.03733333
OTTAWA INTL A,2024-07-17 2:00,2024,7,17,2:00,21.2,21.2,100,22,14,1.719908733,,,22.36705,87.8637,20.28268333,0.966666667,2.166666667,221.7,,,1.16705,2.922222222,12.1363
OTTAWA INTL A,2024-07-17 3:00,2024,7,17,3:00,20.4,20.4,100,25,6,1.62578315,,,21.91481667,88.18498333,19.8962,0.358333333,1.35,231.4333333,,,1.51481667,1.308333334,11.81501667
OTTAWA INTL A,2024-07-17 4:00,2024,7,17,4:00,19.9,19.9,100,24,5,1.8796989,,,21.65433333,88.04793333,19.61411667,0.575,1.533333333,253.15,,,1.75433333,0.813888889,11.95206667
OTTAWA INTL A,2024-07-17 5:00,2024,7,17,5:00,20.1,20.1,100,21,7,9.0346193,,,21.0569,89.89598333,19.35893333,0.333333333,0.916666667,91.55,,,0.9569,1.611111111,10.10401667
OTTAWA INTL A,2024-07-17 6:00,2024,7,17,6:00,20.8,20.8,100,21,8,55.9510166,,,21.4684,88.19451667,19.45705,1.041666667,2.366666667,235.5166667,,,0.6684,1.180555555,11.80548333
OTTAWA INTL A,2024-07-17 7:00,2024,7,17,7:00,21.4,21.4,100,23,13,140.6353188,,,21.86195,86.18373333,19.47148333,0.791666667,2.216666667,233.3,,,0.46195,2.819444444,13.81626667
OTTAWA INTL A,2024-07-17 8:00,2024,7,17,8:00,22.8,20,84,26,18,304.7446275,,,22.82525,77.245,18.641,1.775,3.366666667,240.8166667,,,0.02525,3.225,6.755
OTTAWA INTL A,2024-07-17 9:00,2024,7,17,9:00,23.9,19.6,77,25,17,542.994283,,,23.65428333,73.35298333,18.62225,1.758333333,3.391666667,253.0666667,,,0.24571667,2.963888889,3.64701667
